x,y,z,delvx,delvy,delvz,m
0.12183357784593107,0.09935795614800069,0.11327642927287566,0.07952612944316431,0.09901563652025978,0.1011848668712415,0.24642792995333682
0.11999749358350924,0.10310463955743811,0.11709069949176054,0.07472039496063672,0.11099018616769007,0.15333173555189303,0.24459955672528963
0.12424915533178674,0.09824021491964104,0.11968170436790175,0.07128065809165597,0.17675138125072717,0.11012738685427297,0.24538412460512438
0.11808979760978515,0.09704261962723942,0.10858868054110637,0.14161904687531934,0.09230237387340731,0.08712435506689893,0.2441215753421076
0.12263195201504909,0.10380144567710425,0.11630272748476472,0.08118490338065071,0.09617383670814326,0.07589040489146112,0.24414266930479933
0.1227988391039444,0.10079265293627708,0.12111082825321384,0.07691116067675974,0.07761704229627828,0.08300571252143148,0.2446671561387957
0.11923741283598,0.09350228575691528,0.10470415455238684,0.08766345006748512,0.09049351306580304,0.0757579655478865,0.24367278457931582
0.11866450831251717,0.09343538982377031,0.10471013749959678,0.07268241903744417,0.07260248702798298,0.07519359917645964,0.24520353012668034
