x,y,z,delvx,delvy,delvz,m
0.11897211772029258,0.09239922146121886,0.11180478284199506,0.07447840934798333,0.07278718090928611,0.07790295781507946,0.24868390130515897
0.11900294425845058,0.09476433046611901,0.10965967756191888,0.07585200753653722,0.074114990842192,0.07575738831997099,0.2482835093107276
0.11938714164788396,0.09501512730730456,0.11475570944571807,0.0754642238967272,0.07308412913086762,0.07511981019233491,0.24369482048849617
0.11854446422940974,0.09536057794755105,0.1108882091285851,0.0735854749948351,0.0733909517581598,0.07548113810929231,0.24745404252175723
0.11914430060608523,0.09340413001162734,0.10730185204760082,0.07409896825207567,0.07389445717038359,0.07592619768506677,0.2457550186181628
0.11859972124677552,0.09361828062173497,0.10885819562852837,0.07323161404753656,0.07250256332093073,0.07537391065105013,0.2444783025228846
0.11831996800581446,0.09397849653812743,0.1085673396009545,0.07358240198744048,0.07337140089950935,0.07668609477316739,0.2429553019237377
0.1189740526149368,0.09361999083135938,0.10863730835981225,0.07345447219977967,0.07291012227140413,0.07538601905219015,0.24479313254804635
