x,y,z,delvx,delvy,delvz,m
0.016696636659717688,0.01019156766182604,0.013208589259605549,0.00799911432073611,0.009942753980547754,0.010272489020988054,0.06081948164701403
0.016128789138672762,0.010942573627092353,0.015316937751447355,0.0056289618869558985,0.012448663576875353,0.027756844238867324,0.06010918829746682
0.016509293620892533,0.010195832743392955,0.014362014938096888,0.0052274350192972755,0.03276064739771289,0.012805154984119273,0.06043912655833329
0.01683755381923761,0.009423953992263595,0.013732206254903073,0.025591724210361703,0.008660773584933779,0.008294724663948963,0.05964089455662015
0.017135298048628088,0.012322164609031223,0.013549992578487366,0.009267272390694846,0.012647329614161157,0.006842387273801574,0.05994339412716704
0.015466500377863887,0.014052738898035393,0.014764788081903344,0.006189661011195883,0.006286311633423683,0.007153877729944107,0.05987279486455194
0.014248168022166961,0.009016183556866078,0.01123013103624759,0.011149727878763224,0.014739204088115188,0.09756990990073933,0.05949675820062407
0.014083402718640888,0.008809282776563367,0.012509259822440916,0.005448506471260928,0.005271496989146741,0.026480711354859472,0.061755990251958034
