x,y,z,vx,vy,vz,delvx,delvy,delvz,rso_x,rso_y,rso_z,rso_vx,rso_vy,rso_vz,rso_m
6555.063347118397,1518.5858190001463,90.16855667361878,-0.9763880097380886,4.483860596214812,-6.132297865617894,-0.024803013986751322,-0.15291164444904515,-0.0701918823727661,6555.146047309878,1518.7559450024146,90.4746374636411,-0.9557072474549458,4.545676154815325,-6.130578642264903,0.5555713033956738
6445.611486445419,1924.5126270571425,-210.2706820169294,-1.5025616956911698,4.366254165563063,-6.194553297112799,0.03450771673949378,0.09525214730916946,-0.01992052271919756,6445.771612401358,1924.3157248688256,-210.24581259513207,-1.4309013601146994,4.357173449448831,-6.129464489948942,0.0617314877659611
6591.001402421058,1302.918876361371,380.72132853668626,-0.5757373886313382,4.666211858859255,-6.122303346403773,0.011123602945147724,0.12710158931386595,0.04086441784035008,6590.902192750165,1302.9243740056688,380.9086465334908,-0.5605460520882659,4.6694782459492705,-6.04949122155448,0.7364701910990957
6600.758033932565,1207.0149623399616,507.89608557144027,-0.4168439236453034,4.671733204655834,-6.103787243046258,-0.049706545767324445,0.14864956173635915,-0.00838026056292756,6600.69182291607,1206.8568738070733,507.9531942691681,-0.4252459040226105,4.649983182519353,-6.180564687104555,0.20264111437230092
6527.494073007476,1623.9571946304275,204.70703343308378,-0.94559072111012,4.519472117295342,-6.094471663925781,-0.12305954540077622,0.21215265470577424,0.02349427653967351,6527.422316931521,1623.9975040379652,204.74410155362648,-0.968838235745044,4.586414584749491,-6.24277624288196,0.8200910004238129
6605.645566002671,871.0598455990272,943.7381035434136,0.2155770852637703,4.800843166077035,-6.031780816747686,0.06577911151577467,0.06563972760137717,-0.06416288844434376,6605.656964373066,871.1095993037125,943.7942641661532,0.19970680469904317,4.7469285322483,-5.992504463736398,0.3727842685189157
6599.863363545097,1216.2457071991714,496.49673340364035,-0.45917845851956945,4.717817618950996,-6.152646132737667,-0.01905048638854122,-0.022668809939112855,-0.003680143857293059,6600.025931222425,1216.2584158220175,496.42476091394724,-0.2888309622952224,4.729436541167907,-6.1180042601554625,0.5502923226917795
6597.82082740334,1236.1178292227964,470.58546150954726,-0.31159094195226267,4.639390524182365,-6.176349378502917,-0.0463450919553747,0.03551501459640775,-0.17120527584636694,6597.978516363206,1236.2216171220612,470.4827576650416,-0.5039531824821825,4.6762339200806355,-6.114626725485893,0.4310774324200792
6514.436005292435,1682.6611289189595,125.88110222947567,-0.9916310788518808,4.51321921407953,-6.120431700808105,0.03710162531096748,0.01735444030822316,-0.08670943137804878,6514.578944716918,1682.5457469729176,125.86993729588653,-1.0582162422375692,4.527023363497776,-6.321156136811044,0.352464908327888
6552.8336617040095,1477.4641250233612,402.1435535915769,-0.7867189666650364,4.550687227034606,-6.0526176156841025,-0.19879350482055408,0.025000640933382817,-0.16817609064625957,6553.012077452848,1477.529454777149,402.25401982211656,-0.6830028966080378,4.689548059788393,-6.033713454366421,0.27447185423067805
6499.8530005144585,1741.8670440371707,45.02548848182401,-1.2655524178853732,4.510883106728913,-6.165985257583852,-0.1994109822541968,0.09377567232315474,0.026222378933818756,6499.869718147466,1741.8798813716708,44.89783527452778,-1.0735748977556823,4.440055885155634,-6.203176868263747,0.5312720479951348
6538.757862327851,1564.5813910889492,286.14775821006396,-0.82554076824643,4.451299720587986,-6.131422173065928,-0.1502825698035217,-0.20717356139460322,-0.02397525464017967,6538.719269447604,1564.516834003195,286.1734151411754,-0.8731587549897097,4.408324901468593,-6.157498921670119,0.3824623007769432
6517.701722391996,1668.881408656696,145.53974416425226,-1.1521887064381726,4.4592982059685315,-6.204701832109854,0.07382576141103875,-0.1432972754194786,-0.013030828297671368,6517.717727188161,1668.8628304151505,145.609191249157,-0.8261629324547933,4.547694738846029,-6.0828817081100315,0.2340383735200387
6597.576047952544,893.3158012992251,977.4759271329964,0.2565001408418847,4.736562443751772,-6.073971264621445,-0.036468619772007396,-0.12615592050071384,-0.01262185429330049,6597.530387540492,893.4291283907987,977.6322503560953,0.23672988933309907,4.787603007523787,-6.150067344346627,0.9324824799728982
6558.159752820668,1435.5157874414072,459.24105720374297,-0.5474512454837788,4.619979786909593,-6.15721755093924,-0.0020745384359085045,0.11255845046703777,0.28992220871474506,6558.306771734655,1435.352452790948,459.43910380070406,-0.6755436981595032,4.615332576101129,-6.1140421133080824,0.42926496668568925
6578.015018440508,1138.910914171129,846.4447784864913,0.00717863249255242,4.805438929588174,-6.0742545572715585,-0.02895695446741441,-0.0016523106697665813,0.02971160976283266,6577.863419229916,1138.9842951394676,846.4706979235043,-0.09387014020021989,4.736654181469759,-6.038532051807493,0.5153478798755715
6581.618370001864,715.0140220994789,1203.148925694267,0.5718499404849571,4.73338046610082,-6.001609269277323,0.018186072154545645,-0.1370180924777905,0.06674799062390747,6581.819467164643,715.0957512342106,1203.2441184178201,0.5852983956288638,4.816971382230159,-6.009472944980846,0.6328030877354778
-200.77803899733752,-4203.240523387777,5305.341860480718,7.445021120202999,1.1167910522583586,1.2248349116862807,0.2284324579891721,0.014799500946886344,0.12116281756625874,-200.79672893453744,-4203.314646771103,5305.358577323888,7.534363407263144,1.1588888765233545,1.1826633621633145,0.7425899530896669
1504.733406961377,-3797.8992872241042,5401.377461988218,7.288877372857025,2.37210920747345,-0.42791385772639556,0.016822256851975984,0.12082635254245166,0.12923752249133277,1504.751742388115,-3797.8397007376034,5401.36591271186,7.322793515759993,2.3844980829871933,-0.34319308019462,0.6738921901898872
6633.049644660569,1226.4239839479494,634.19721516782,-0.2468297638632898,4.672779838455097,-6.058668456973992,0.10168417933199372,0.10579782052968445,0.09185026162994094,6633.215084614387,1226.4700172815753,634.2562114963384,-0.1523474401162987,4.667953876082087,-6.0158354853431835,0.47538266491295395
